Date,Postal outcode,County,Latitude,Longitude,Number-Of-People,Number-Of-Showers,Number-Of-Toilets,Showers-Per-Week,Shower-Duration-Minutes,Washing-Machine-Per-Week,Dishwasher-Per-Week,Boil-Water-Per-Week,Bath-Frequency-Per-Week,Wash-Dishes-By-Hand,Has-Garden,Garden-Watering-Per-Week,Has-Swimming-Pool,Car-Wash-Per-Month,Household-Water-Use-Litres-Yearly,Bathroom-Water-Use-Litres-Yearly,Kitchen-Water-Use-Litres-Yearly,Outdoor-Water-Use-Litres-Yearly,Household-Water-Use-Money-£-Yearly,Person-Water-Use-Litres-Yearly,Person-Water-Use-Litres-Per-Day,Household-Water-Saving-Litres-Yearly,Household-Water-Saving-Money-£-Yearly,Household-Energy-Use-Money-£-Yearly,Household-Energy-Saving-kWh-Yearly,Household-Energy-Saving-Cost-£-Yearly
2023-05-01,CM1,Norfolk,53.9513,0.8227,3,2,2,20,4,4,NULL,13,0,yes,yes,2,no,2,111538,50192,27884,33461,223.08,37179,101.9,16476,32.95,896.29,378,180.16
2023-05-02,CH1,Yorkshire,51.4788,-1.0987,3,3,2,14,17,7,2,26,3,yes,no,2,no,0,200773,90347,50193,60231,401.55,66924,183.4,6682,13.36,802.46,1770,145.47
2023-05-03,GU1,Derbyshire,52.4783,-2.1618,1,2,3,12,16,4,5,10,0,no,yes,2,yes,0,124469,56011,31117,37340,248.94,124469,341.0,16194,32.39,1663.54,443,33.47
2023-05-04,IP1,Derbyshire,52.1056,-2.8566,6,3,3,10,13,2,0,13,3,yes,no,0,no,0,183801,82710,45950,55140,367.6,30633,83.9,18979,37.96,1102.86,1579,186.04
2023-05-05,NR1,Devon,52.0526,0.4018,3,3,2,5,4,7,5,29,2,yes,no,4,no,3,99731,44878,24932,29919,199.46,33243,91.1,8256,16.51,504.39,1825,18.77
2023-05-06,LA1,Essex,51.1567,-0.5652,4,2,2,9,4,5,2,7,1,no,yes,3,no,2,110122,49554,27530,33036,220.24,27530,75.4,5641,11.28,1116.22,568,123.18
2023-05-07,EX1,Kent,50.6819,-1.4256,2,1,2,13,7,2,2,11,2,yes,no,0,no,1,84875,38193,21218,25462,169.75,42437,116.3,12047,24.09,624.83,1588,109.31
2023-05-08,IP1,Devon,50.9834,-2.8038,3,3,1,9,4,7,6,7,3,yes,yes,3,no,1,102181,45981,25545,30654,204.36,34060,93.3,16726,33.45,230.8,348,23.76
2023-05-09,NR1,Leicestershire,50.2767,-2.1616,5,2,1,9,17,7,8,24,1,no,yes,2,no,0,191123,86005,47780,57336,382.25,38224,104.7,6642,13.28,1180.18,1534,142.21
2023-05-10,CT1,Kent,50.9907,1.2791,2,1,3,11,9,6,5,29,0,yes,yes,1,no,1,104397,46978,26099,31319,208.79,52198,143.0,4278,8.56,848.73,481,192.89
2023-05-11,YO1,Suffolk,50.046,-1.1395,2,2,3,5,17,4,NULL,12,0,yes,yes,4,no,3,91410,41134,22852,27423,182.82,45705,125.2,6618,13.24,630.0,398,97.1
2023-05-12,CM1,Norfolk,53.1363,-1.7962,2,2,2,13,5,1,8,26,4,no,no,2,no,0,100858,45386,25214,30257,201.72,50429,138.2,2308,4.62,510.03,431,107.64
2023-05-13,LA1,Yorkshire,51.5819,-1.1322,4,1,2,19,4,1,4,26,NULL,yes,no,2,no,3,113801,51210,28450,34140,227.6,28450,77.9,3781,7.56,1016.65,1340,82.94
2023-05-14,CM1,Derbyshire,54.8657,0.2844,1,2,1,10,19,3,1,12,4,yes,no,3,yes,0,132652,59693,33163,39795,265.3,132652,363.4,1384,2.77,1765.32,1433,176.29
2023-05-15,LA1,Surrey,50.9686,-2.1294,1,3,2,4,10,3,2,17,1,no,yes,0,no,3,44360,19962,11090,13308,88.72,44360,121.5,6584,13.17,1564.63,860,186.28
2023-05-16,CH1,Kent,51.7291,-3.0171,2,2,2,3,9,5,4,6,2,no,no,1,no,1,74568,33555,18642,22370,149.14,37284,102.1,6066,12.13,208.33,394,85.45
2023-05-17,GU1,Essex,51.7892,-0.7829,3,3,2,18,4,7,1,18,2,yes,no,4,no,1,117517,52882,29379,35255,235.03,39172,107.3,11652,23.3,1516.07,855,179.27
2023-05-18,LA1,Lancashire,50.0423,-0.3414,2,1,3,6,15,5,2,9,1,no,no,1,no,3,101783,45802,25445,30534,203.57,50891,139.4,15526,31.05,330.9,1474,48.83
2023-05-19,CM1,Suffolk,54.196,-0.0801,1,2,1,11,16,5,7,17,1,yes,yes,2,no,2,127969,57586,31992,38390,255.94,127969,350.6,8883,17.77,1186.4,1293,97.0
2023-05-20,CH1,Lancashire,50.16,0.8509,5,3,2,10,17,5,5,27,3,yes,no,1,no,1,201602,90720,50400,60480,403.2,40320,110.5,10707,21.41,1604.08,129,57.86
2023-05-21,LA1,Suffolk,54.7009,-1.9585,5,3,2,3,13,1,1,17,0,no,yes,4,no,1,115372,51917,28843,34611,230.74,23074,63.2,15938,31.88,1015.92,269,52.54
2023-05-22,CT1,Cornwall,54.4604,-3.5855,2,3,3,10,15,7,1,23,0,yes,yes,2,no,0,127017,57157,31754,38105,254.03,63508,174.0,3760,7.52,878.05,1095,172.83
2023-05-23,GU1,Essex,52.6776,1.2709,4,3,3,7,12,4,0,28,0,no,no,4,no,2,122117,54952,30529,36635,244.23,30529,83.6,13303,26.61,1891.05,1684,145.7
2023-05-24,LA1,Leicestershire,52.718,-1.6074,3,3,2,3,9,6,6,7,4,no,yes,1,no,1,106231,47803,26557,31869,212.46,35410,97.0,16485,32.97,252.68,716,22.71
2023-05-25,CH1,Derbyshire,53.2689,-0.5721,2,1,3,9,5,6,5,18,0,no,yes,2,no,3,75063,33778,18765,22518,150.13,37531,102.8,10215,20.43,390.75,953,153.91
2023-05-26,DE1,Lancashire,51.9353,-0.3353,2,3,2,17,10,5,5,8,3,no,yes,2,no,2,139606,62822,34901,41881,279.21,69803,191.2,11639,23.28,1766.59,1778,118.86
2023-05-27,IP1,Yorkshire,53.2361,-0.9942,3,3,1,9,6,7,4,14,2,no,yes,4,no,2,106433,47894,26608,31929,212.87,35477,97.2,10940,21.88,1795.23,1978,159.52
2023-05-28,TR1,Norfolk,50.2238,-2.8711,2,4,2,3,17,2,2,10,2,yes,yes,0,no,0,76307,34338,19076,22892,152.61,38153,104.5,17923,35.85,870.92,453,122.73
2023-05-29,NR1,Devon,50.2702,0.1533,2,3,1,11,18,6,7,10,4,yes,yes,2,no,0,169658,76346,42414,50897,339.32,84829,232.4,14453,28.91,1172.35,654,81.71
2023-05-30,TR1,Surrey,52.2862,0.4206,4,3,2,3,10,5,2,6,3,yes,yes,4,no,1,119611,53824,29902,35883,239.22,29902,81.9,13664,27.33,495.91,1542,104.05
2023-05-31,DE1,Leicestershire,52.7481,-0.9586,3,2,3,14,17,1,4,6,1,no,yes,4,no,0,188087,84639,47021,56426,376.17,62695,171.8,8778,17.56,1791.7,183,36.91
2023-06-01,TR1,Norfolk,54.4391,-1.3129,3,3,2,9,12,3,7,23,2,no,yes,4,no,2,129502,58275,32375,38850,259.0,43167,118.3,6093,12.19,1044.31,1622,69.02
2023-06-02,DE1,Derbyshire,50.5233,-3.3733,2,4,1,11,8,2,2,7,3,no,yes,0,no,3,91927,41367,22981,27578,183.85,45963,125.9,7982,15.96,1215.36,653,14.24
2023-06-03,EX1,Norfolk,54.1132,-3.5383,3,3,1,7,4,5,4,24,1,no,yes,3,no,0,86239,38807,21559,25871,172.48,28746,78.8,14470,28.94,412.51,960,87.18
2023-06-04,DE1,Suffolk,51.0502,-2.1324,2,3,1,14,19,1,5,8,4,no,no,2,no,0,190155,85569,47538,57046,380.31,95077,260.5,9213,18.43,1306.68,1727,27.34
2023-06-05,DE1,Yorkshire,51.9704,-2.2903,3,1,1,4,8,3,0,8,0,yes,no,1,no,3,82261,37017,20565,24678,164.52,27420,75.1,5120,10.24,1452.49,1539,135.52
2023-06-06,LE1,Derbyshire,51.583,1.2451,4,3,1,20,11,5,1,15,3,no,yes,4,no,2,204517,92032,51129,61355,409.03,51129,140.1,10773,21.55,730.49,1707,183.38
2023-06-07,DE1,Suffolk,52.0008,0.3099,4,3,2,11,11,1,6,7,2,no,yes,1,no,2,140069,63031,35017,42020,280.14,35017,95.9,2065,4.13,1813.07,1171,150.73
2023-06-08,CT1,Cheshire,50.7525,-0.3704,2,3,2,3,6,1,8,21,4,no,no,4,no,0,74054,33324,18513,22216,148.11,37027,101.4,19976,39.95,567.03,1584,49.41
2023-06-09,IP1,Kent,52.5179,-1.1529,3,1,2,12,7,4,9,13,3,yes,yes,4,no,0,124512,56030,31128,37353,249.02,41504,113.7,3554,7.11,1815.29,1989,106.35
2023-06-10,YO1,Surrey,54.0082,-3.0795,5,3,1,16,15,1,3,18,4,yes,no,2,no,3,226430,101893,56607,67929,452.86,45286,124.1,1345,2.69,1466.02,338,145.27
2023-06-11,LA1,Kent,52.2077,1.3815,3,2,2,16,11,5,4,6,1,yes,yes,0,no,0,167807,75513,41951,50342,335.61,55935,153.2,11165,22.33,1695.53,1788,163.08
2023-06-12,NR1,Devon,52.4531,-1.9373,1,3,1,9,11,7,3,18,3,no,yes,0,no,2,96023,43210,24005,28806,192.05,96023,263.1,15236,30.47,1458.36,302,63.77
2023-06-13,GU1,Cheshire,54.2438,-3.4119,3,2,1,14,10,1,2,7,0,no,yes,1,no,2,115669,52051,28917,34700,231.34,38556,105.6,5910,11.82,971.16,1379,100.65
2023-06-14,IP1,Essex,53.5303,-1.2841,1,3,2,8,9,2,9,6,1,no,yes,3,no,3,72837,32776,18209,21851,145.67,72837,199.6,1466,2.93,796.83,1659,29.82
2023-06-15,CM1,Devon,52.4523,0.807,4,2,1,15,7,1,1,26,0,yes,yes,0,no,3,119860,53937,29965,35958,239.72,29965,82.1,11737,23.47,1521.33,551,148.01
2023-06-16,YO1,Devon,51.2885,0.8801,3,1,2,10,13,1,2,26,4,no,yes,0,no,0,128263,57718,32065,38478,256.53,42754,117.1,4383,8.77,736.69,1926,92.6
2023-06-17,EX1,Cornwall,54.4246,-3.9397,2,3,3,4,16,6,1,5,0,no,no,3,no,1,86584,38962,21646,25975,173.17,43292,118.6,17536,35.07,311.34,1543,17.92
2023-06-18,EX1,Surrey,52.8851,0.8746,1,1,2,12,12,2,7,8,1,yes,yes,0,no,3,100803,45361,25200,30240,201.61,100803,276.2,13082,26.16,644.61,293,110.59
2023-06-19,DE1,Suffolk,51.1057,-2.5068,2,3,2,8,5,5,0,14,1,yes,no,2,no,2,69134,31110,17283,20740,138.27,34567,94.7,5202,10.4,1559.42,1345,160.36
2023-06-20,IP1,Yorkshire,51.3456,-3.7857,5,4,1,18,5,3,4,19,1,yes,yes,2,no,0,150562,67752,37640,45168,301.12,30112,82.5,8369,16.74,1627.8,779,18.44
2023-06-21,CH1,Kent,54.0157,0.6628,1,4,3,12,4,4,0,25,4,yes,no,1,no,3,72890,32800,18222,21867,145.78,72890,199.7,3511,7.02,697.89,1321,86.63
2023-06-22,LE1,Devon,50.2207,0.7513,3,2,1,17,14,6,4,16,2,yes,no,1,no,2,201298,90584,50324,60389,402.6,67099,183.8,12150,24.3,790.26,1869,101.55
2023-06-23,TR1,Kent,54.9605,-0.7207,5,3,1,12,18,3,2,10,4,yes,yes,1,no,0,221794,99807,55448,66538,443.59,44358,121.5,3416,6.83,1188.81,724,199.91
2023-06-24,CM1,Leicestershire,50.6518,-0.8406,2,2,1,13,15,5,8,25,1,yes,yes,2,no,3,147005,66152,36751,44101,294.01,73502,201.4,15561,31.12,671.54,874,51.56
2023-06-25,EX1,Kent,53.9803,0.4722,2,4,2,4,6,5,0,7,4,yes,yes,1,no,0,69720,31374,17430,20916,139.44,34860,95.5,6037,12.07,1291.11,1175,165.64
2023-06-26,NR1,Essex,51.9739,0.3247,3,3,2,12,6,6,9,7,3,no,yes,1,no,0,127653,57443,31913,38295,255.31,42551,116.6,7247,14.49,707.68,944,37.73
2023-06-27,EX1,Derbyshire,52.4611,0.8956,3,1,3,14,7,2,0,23,3,yes,no,2,no,1,115346,51905,28836,34603,230.69,38448,105.3,6941,13.88,417.58,1934,193.16
2023-06-28,GU1,Leicestershire,54.4033,-0.9599,2,2,2,13,19,3,7,26,2,no,no,3,no,3,168610,75874,42152,50583,337.22,84305,231.0,16310,32.62,478.7,1847,68.27
2023-06-29,LA1,Leicestershire,52.0646,1.3221,1,2,2,17,6,1,2,24,4,yes,no,1,no,3,88353,39758,22088,26505,176.71,88353,242.1,10792,21.58,650.99,1000,37.66
2023-06-30,EX1,Surrey,52.6875,1.4788,3,3,2,6,13,2,6,8,4,no,yes,0,no,3,116112,52250,29028,34833,232.22,38704,106.0,15839,31.68,502.23,1886,82.53
2023-07-01,GU1,Surrey,50.2465,-3.359,5,2,2,7,19,2,NULL,23,3,no,yes,2,no,1,178285,80228,44571,53485,356.57,35657,97.7,7589,15.18,1953.82,1531,12.89
2023-07-02,IP1,Lancashire,50.0117,0.6725,1,3,3,3,9,4,4,18,1,no,yes,3,no,2,48186,21683,12046,14455,96.37,48186,132.0,12717,25.43,1385.07,141,30.69
2023-07-03,IP1,Norfolk,51.224,-1.251,2,3,2,3,12,2,1,8,0,no,yes,0,no,3,66306,29837,16576,19891,132.61,33153,90.8,9338,18.68,522.67,645,104.27
2023-07-04,LE1,Surrey,53.4029,-1.8684,2,4,2,12,11,3,6,12,1,yes,yes,0,no,3,119528,53787,29882,35858,239.06,59764,163.7,13805,27.61,963.03,570,188.72
2023-07-05,YO1,Kent,50.6063,-0.6281,4,4,2,6,9,5,NULL,23,2,yes,yes,4,no,2,121126,54506,30281,36337,242.25,30281,83.0,5547,11.09,684.43,428,94.54
2023-07-06,EX1,Suffolk,50.5688,-3.6922,2,2,2,15,19,6,2,23,0,no,no,3,no,3,186634,83985,46658,55990,373.27,93317,255.7,2673,5.35,1432.15,610,135.44
2023-07-07,NR1,Kent,52.0548,-1.2145,4,3,1,16,11,4,5,26,1,no,yes,4,no,1,176488,79419,44122,52946,352.98,44122,120.9,5727,11.45,1761.1,1115,144.34
2023-07-08,EX1,Suffolk,53.2392,0.7899,1,3,1,7,NULL,6,4,5,4,yes,yes,2,no,3,86260,38817,21565,25878,172.52,86260,236.3,17554,35.11,921.49,1917,16.95
2023-07-09,NR1,Derbyshire,53.5604,-2.826,5,3,2,13,19,6,0,26,4,yes,yes,3,no,0,245146,110315,61286,73543,490.29,49029,134.3,13854,27.71,971.91,1853,71.2
2023-07-10,CT1,Derbyshire,50.8923,-1.6549,3,1,3,10,13,1,0,19,3,yes,yes,4,no,1,125194,56337,31298,37558,250.39,41731,114.3,9572,19.14,917.24,437,199.44
2023-07-11,DE1,Leicestershire,50.3979,1.1671,3,2,2,3,9,7,1,15,4,no,yes,2,no,1,106904,48106,26726,32071,213.81,35634,97.6,3678,7.36,1008.6,1031,11.33
2023-07-12,YO1,Lancashire,54.702,-1.6429,2,2,3,7,5,3,6,13,4,no,yes,1,no,0,86456,38905,21614,25936,172.91,43228,118.4,4317,8.63,264.53,372,99.33
2023-07-13,CT1,Suffolk,51.3033,-2.029,4,2,1,20,8,1,2,7,2,yes,yes,0,no,2,162723,73225,40680,48816,325.45,40680,111.5,18127,36.25,1266.69,354,169.11
2023-07-14,EX1,Leicestershire,54.2667,-1.577,2,1,2,15,7,7,8,22,0,yes,yes,2,no,1,118911,53509,29727,35673,237.82,59455,162.9,10864,21.73,1913.67,1832,64.8
2023-07-15,YO1,Surrey,54.3175,-1.143,1,2,2,7,15,7,NULL,23,1,no,yes,3,no,3,85132,38309,21283,25539,170.26,85132,233.2,6815,13.63,1613.58,1641,199.36
2023-07-16,CT1,Essex,53.8626,-0.524,2,3,3,9,9,2,9,20,1,yes,yes,0,no,2,89291,40180,22322,26787,178.58,44645,122.3,9912,19.82,1750.54,1157,102.36
2023-07-17,TR1,Suffolk,50.8442,0.4038,4,2,1,14,5,3,3,20,2,yes,yes,0,no,1,116068,52230,29017,34820,232.14,29017,79.5,5328,10.66,612.44,1432,183.66
2023-07-18,EX1,Derbyshire,54.109,-1.5134,4,3,2,4,7,6,7,7,0,yes,no,2,no,3,108815,48966,27203,32644,217.63,27203,74.5,8131,16.26,1292.92,706,110.38
2023-07-19,CT1,Kent,53.8463,0.4961,3,1,1,15,19,7,3,22,NULL,no,yes,1,no,3,223837,100726,55959,67151,447.67,74612,204.4,10072,20.14,1807.35,1288,85.55
2023-07-20,TR1,Yorkshire,52.9836,-1.0645,3,3,2,16,16,4,6,17,2,no,yes,2,no,1,210415,94686,52603,63124,420.83,70138,192.2,16499,33.0,323.49,759,144.92
2023-07-21,TR1,Surrey,51.686,-2.1384,1,4,3,8,11,6,4,24,4,yes,yes,4,no,2,100537,45241,25134,30161,201.07,100537,275.4,17941,35.88,1779.06,603,192.07
2023-07-22,IP1,Yorkshire,51.3125,-0.3813,4,3,2,18,17,4,5,12,1,no,yes,4,no,2,238508,107328,59627,71552,477.02,59627,163.4,15696,31.39,316.1,1053,81.46
2023-07-23,LE1,Cheshire,50.6094,-0.0525,4,3,3,12,4,1,7,11,2,yes,yes,4,no,0,118610,53374,29652,35583,237.22,29652,81.2,16206,32.41,1969.52,1626,174.34
2023-07-24,EX1,Cheshire,52.5488,-0.9307,3,1,3,13,6,5,3,29,2,no,yes,3,no,0,112003,50401,28000,33600,224.01,37334,102.3,12717,25.43,351.06,1327,135.33
2023-07-25,TR1,Kent,52.9263,-3.6886,3,3,1,3,18,7,5,28,2,yes,no,2,no,1,112861,50787,28215,33858,225.72,37620,103.1,3606,7.21,862.34,1310,81.93
2023-07-26,IP1,Cheshire,51.7967,-3.0656,5,1,2,17,7,6,9,27,1,no,yes,0,no,3,163538,73592,40884,49061,327.08,32707,89.6,17952,35.9,298.37,750,20.54
2023-07-27,CT1,Norfolk,52.3768,-2.4309,4,2,1,18,5,4,1,26,1,no,no,3,no,1,126671,57001,31667,38001,253.34,31667,86.8,11302,22.6,302.19,1729,69.17
2023-07-28,GU1,Derbyshire,51.8176,-2.4456,3,2,1,12,15,1,8,23,3,no,no,4,no,0,164151,73867,41037,49245,328.3,54717,149.9,15419,30.84,1759.31,213,167.94
2023-07-29,EX1,Leicestershire,53.205,-0.2962,2,2,2,12,5,5,8,24,1,yes,yes,3,no,0,96694,43512,24173,29008,193.39,48347,132.5,6774,13.55,314.49,1675,28.08
2023-07-30,YO1,Lancashire,54.5063,-3.8991,3,2,2,5,9,3,9,28,1,yes,no,0,no,1,104387,46974,26096,31316,208.77,34795,95.3,9057,18.11,1626.72,817,118.71
2023-07-31,NR1,Surrey,50.8196,0.1562,3,3,2,13,9,4,9,16,4,no,no,3,no,0,142257,64015,35564,42677,284.51,47419,129.9,5106,10.21,1832.39,1947,107.25
2023-08-01,NR1,Yorkshire,51.907,-2.5406,2,2,1,13,6,4,5,22,1,yes,yes,1,no,2,94957,42730,23739,28487,189.91,47478,130.1,19411,38.82,1883.09,209,135.71
2023-08-02,CT1,Kent,50.7043,-2.2949,2,3,3,18,11,6,5,19,0,yes,yes,4,yes,1,148326,66746,37081,44497,296.65,74163,203.2,19175,38.35,1755.28,888,188.41
2023-08-03,CH1,Norfolk,53.1247,-1.0965,2,3,2,8,15,6,9,16,4,no,no,2,no,1,128851,57982,32212,38655,257.7,64425,176.5,19482,38.96,1919.3,1123,152.83
2023-08-04,CH1,Kent,53.6444,-2.8124,3,2,1,11,6,1,6,10,3,yes,no,4,no,1,117213,52745,29303,35163,234.43,39071,107.0,2419,4.84,293.23,314,107.02
2023-08-05,CT1,Leicestershire,54.6596,0.8646,2,2,2,3,5,4,3,21,0,no,no,4,no,1,51862,23337,12965,15558,103.72,25931,71.0,15838,31.68,1993.9,711,167.77
2023-08-06,TR1,Norfolk,51.3944,-3.5305,2,3,1,8,8,7,6,27,3,yes,no,2,no,2,100284,45127,25071,30085,200.57,50142,137.4,19804,39.61,236.88,808,143.32
2023-08-07,LE1,Derbyshire,54.7511,-1.5559,4,2,2,20,16,1,9,8,2,no,no,2,no,0,246534,110940,61633,73960,493.07,61633,168.9,10170,20.34,499.73,593,180.15
2023-08-08,EX1,Cheshire,50.3163,0.6718,3,2,2,15,10,4,0,16,2,no,no,0,no,1,133946,60275,33486,40183,267.89,44648,122.3,6522,13.04,345.71,1937,147.63
2023-08-09,NR1,Cheshire,53.0151,-0.6129,1,3,2,4,4,1,6,21,2,no,yes,0,no,1,36395,16377,9098,10918,72.79,36395,99.7,11112,22.22,1539.19,422,153.07
2023-08-10,NR1,Derbyshire,50.2857,-2.3922,2,2,1,4,5,7,0,25,1,yes,no,1,no,3,65222,29349,16305,19566,130.44,32611,89.3,10869,21.74,356.65,515,25.96
2023-08-11,LE1,Derbyshire,54.4689,-1.6858,4,2,2,6,5,7,7,9,1,no,no,3,no,1,113157,50920,28289,33947,226.31,28289,77.5,4408,8.82,726.83,1983,10.73
2023-08-12,TR1,Suffolk,52.649,-0.1132,4,2,1,6,11,4,9,10,4,no,yes,3,no,1,141972,63887,35493,42591,283.94,35493,97.2,15913,31.83,1348.54,103,191.57
2023-08-13,NR1,Cornwall,53.3467,1.3529,2,2,2,12,13,3,5,19,0,no,no,3,no,3,121349,54607,30337,36404,242.7,60674,166.2,6734,13.47,1096.43,983,57.89
2023-08-14,YO1,Derbyshire,54.1579,0.9123,5,2,1,19,9,6,0,12,0,no,yes,4,no,2,185885,83648,46471,55765,371.77,37177,101.9,1421,2.84,445.21,586,41.37
2023-08-15,EX1,Kent,50.7516,-2.1166,1,1,2,18,17,3,0,24,2,yes,yes,4,no,0,174579,78560,43644,52373,349.16,174579,478.3,8124,16.25,1138.76,1533,40.16
2023-08-16,LA1,Suffolk,50.193,1.4901,5,2,1,10,16,7,3,20,2,yes,yes,2,no,2,193621,87129,48405,58086,387.24,38724,106.1,9371,18.74,813.19,733,150.2
2023-08-17,NR1,Surrey,54.3944,-3.9807,2,2,2,8,16,1,6,17,1,no,yes,1,no,1,104905,47207,26226,31471,209.81,52452,143.7,10622,21.24,1254.69,1922,18.82
2023-08-18,CT1,Suffolk,51.5747,-3.848,1,4,2,4,18,7,4,27,3,yes,yes,1,no,1,91500,41175,22875,27450,183.0,91500,250.7,15429,30.86,1169.29,1453,135.59
2023-08-19,YO1,Devon,50.6449,0.5311,2,2,1,17,18,3,4,19,0,yes,yes,3,no,2,193074,86883,48268,57922,386.15,96537,264.5,3624,7.25,1981.11,1839,118.58
2023-08-20,NR1,Cheshire,52.3423,-2.903,2,3,1,13,16,1,NULL,24,0,yes,yes,2,no,1,147625,66431,36906,44287,295.25,73812,202.2,12470,24.94,1754.33,1312,37.99
2023-08-21,DE1,Leicestershire,52.9915,-3.6658,3,1,2,18,7,6,1,17,3,yes,no,3,no,2,132788,59754,33197,39836,265.58,44262,121.3,18827,37.65,206.6,244,35.73
2023-08-22,YO1,Devon,50.1549,-2.6957,4,1,1,6,7,7,3,19,0,no,yes,4,no,2,122281,55026,30570,36684,244.56,30570,83.8,15837,31.67,516.82,1114,35.21
2023-08-23,IP1,Kent,51.3745,-1.6564,4,3,2,13,8,1,3,6,0,no,yes,2,no,0,127964,57583,31991,38389,255.93,31991,87.6,18213,36.43,1843.65,1176,59.31
2023-08-24,LA1,Yorkshire,50.164,0.0181,2,3,2,16,6,6,7,28,1,yes,no,3,no,0,104880,47196,26220,31464,209.76,52440,143.7,11938,23.88,1171.02,1041,131.94
2023-08-25,CM1,Yorkshire,52.1017,-0.5662,2,1,2,10,15,2,5,25,0,no,no,1,no,0,110371,49666,27592,33111,220.74,55185,151.2,7593,15.19,1567.04,619,49.31
2023-08-26,CT1,Derbyshire,54.4755,-2.6931,1,2,3,8,17,3,9,24,2,no,no,0,no,0,102171,45976,25542,30651,204.34,102171,279.9,14492,28.98,1106.31,1963,135.41
2023-08-27,CT1,Surrey,54.9133,-1.232,1,2,2,6,7,2,8,22,2,yes,yes,4,no,2,64602,29070,16150,19380,129.2,64602,177.0,4564,9.13,1614.38,1281,194.62
2023-08-28,EX1,Suffolk,53.1852,1.0942,3,3,2,6,15,7,9,11,NULL,yes,no,3,no,1,138274,62223,34568,41482,276.55,46091,126.3,2802,5.6,438.99,601,173.8
2023-08-29,LE1,Yorkshire,50.8082,0.4825,1,1,2,8,7,6,8,25,1,no,yes,2,no,2,71020,31959,17755,21306,142.04,71020,194.6,13906,27.81,1528.22,694,161.63
2023-08-30,YO1,Norfolk,54.5292,-2.2225,4,2,3,13,10,6,3,13,1,yes,no,2,no,1,150495,67722,37623,45148,300.99,37623,103.1,3671,7.34,1765.29,501,190.34
2023-08-31,TR1,Derbyshire,52.5812,1.4025,3,3,1,3,10,2,9,11,2,no,yes,3,no,0,93516,42082,23379,28054,187.03,31172,85.4,19569,39.14,678.17,924,126.37
2023-09-01,CT1,Norfolk,50.7687,-0.1026,2,4,3,4,4,7,6,13,1,no,no,1,no,3,59921,26964,14980,17976,119.84,29960,82.1,12154,24.31,863.06,1643,156.08
2023-09-02,YO1,Surrey,54.6086,-3.6565,3,3,3,11,15,6,2,16,1,yes,yes,3,no,1,154084,69337,38521,46225,308.17,51361,140.7,1465,2.93,1263.05,563,157.05
2023-09-03,YO1,Lancashire,53.7873,-3.8066,2,2,2,18,6,4,5,14,4,yes,no,4,no,1,114527,51537,28631,34358,229.05,57263,156.9,9191,18.38,1762.84,125,195.16
2023-09-04,DE1,Leicestershire,53.6585,-3.0738,2,3,2,8,18,1,0,14,3,yes,yes,2,no,3,124671,56101,31167,37401,249.34,62335,170.8,13651,27.3,1834.03,248,132.96
2023-09-05,GU1,Cheshire,53.5459,0.0032,4,3,3,11,12,5,4,17,0,yes,yes,4,no,2,152311,68539,38077,45693,304.62,38077,104.3,15933,31.87,1161.97,147,61.88
2023-09-06,GU1,Suffolk,51.0017,-2.9894,3,3,2,7,9,2,5,9,4,no,no,0,no,0,112669,50701,28167,33800,225.34,37556,102.9,5669,11.34,1384.52,973,47.18
2023-09-07,CM1,Leicestershire,51.055,-1.1868,1,3,2,12,9,4,4,26,3,yes,no,1,no,2,92220,41499,23055,27666,184.44,92220,252.7,12470,24.94,1771.24,662,68.27
2023-09-08,IP1,Derbyshire,53.4415,-3.4871,4,4,2,9,7,3,6,12,0,no,yes,3,no,1,116987,52644,29246,35096,233.97,29246,80.1,12179,24.36,616.34,1569,154.73
2023-09-09,CM1,Kent,51.0986,1.0649,2,1,2,4,13,5,3,14,2,yes,yes,3,no,1,85927,38667,21481,25778,171.85,42963,117.7,10727,21.45,1685.39,1962,134.75
2023-09-10,NR1,Essex,52.1934,-2.1082,4,1,1,6,12,6,4,10,3,yes,yes,1,yes,1,138788,62454,34697,41636,277.58,34697,95.1,8562,17.12,671.34,142,51.66
2023-09-11,TR1,Essex,53.91,0.9947,3,3,2,10,18,1,NULL,15,0,yes,yes,2,no,2,145391,65425,36347,43617,290.78,48463,132.8,8891,17.78,1245.81,1765,173.37
2023-09-12,NR1,Essex,53.9198,1.1968,3,2,2,5,17,4,8,8,4,yes,yes,3,no,2,127587,57414,31896,38276,255.17,42529,116.5,8642,17.28,1882.4,1528,196.45
2023-09-13,CH1,Yorkshire,52.2663,-3.9663,4,1,3,4,15,5,1,6,NULL,yes,no,1,no,3,116168,52275,29042,34850,232.34,29042,79.6,10586,21.17,1120.69,673,153.87
2023-09-14,NR1,Lancashire,53.9609,-1.4473,4,2,2,11,19,1,0,10,1,yes,yes,3,no,2,175672,79052,43918,52701,351.34,43918,120.3,11382,22.76,368.14,103,21.8
2023-09-15,EX1,Lancashire,54.1931,-3.8644,1,3,3,13,6,1,3,17,0,no,no,2,no,0,55902,25155,13975,16770,111.8,55902,153.2,7786,15.57,1812.46,1944,129.23
2023-09-16,NR1,Suffolk,53.2739,0.9978,2,1,2,6,11,5,5,16,2,no,yes,1,no,1,90354,40659,22588,27106,180.71,45177,123.8,18135,36.27,1252.94,824,188.16
